SMILES,pEC50,source,canonical_smiles
C=CC(=O)N1CCC(C(=O)NC2=NN(C3=CC=CC=C3)C(C)=C2)CC1,2.86,train,C=CC(=O)N1CCC(C(=O)Nc2cc(C)n(-c3ccccc3)n2)CC1
C=CC(=O)NC(CC1=CC=CC=C1)C1=NC(C2=CC=NC=C2)=NO1,3.95,train,C=CC(=O)NC(Cc1ccccc1)c1nc(-c2ccncc2)no1
C=CC(=O)N(C)CC(=O)N1CCC2(CC1)CC1=CC(OC)=CC=C1C2=O,2.64,train,C=CC(=O)N(C)CC(=O)N1CCC2(CC1)Cc1cc(OC)ccc1C2=O
C=CC(=O)N1CCC(C(=O)NC2=CN(C(C)C3CC3)N=C2)CC1,3.33,train,C=CC(=O)N1CCC(C(=O)Nc2cnn(C(C)C3CC3)c2)CC1
C=CC(=O)N(CC1=CCCCC1)CC1=NOC(C2=CC=C(Cl)C=C2)=C1,4.22,train,C=CC(=O)N(CC1=CCCCC1)Cc1cc(-c2ccc(Cl)cc2)on1
C=CC(=O)N1CCCC(C(=O)N=S(C)(=O)C2=CC=CC(Cl)=C2)C1,4.45,train,C=CC(=O)N1CCCC(C(=O)N=S(C)(=O)c2cccc(Cl)c2)C1
C=CC(=O)N1CCN(C(=O)C2=C(C)OC(S(=O)(=O)NC)=C2)[C@@H](C)C1,2.51,train,C=CC(=O)N1CCN(C(=O)c2cc(S(=O)(=O)NC)oc2C)[C@@H](C)C1
C=CC(=O)NC1=CC=CN=C1OC1=CC=C(Cl)C=C1Cl,4.1,train,C=CC(=O)Nc1cccnc1Oc1ccc(Cl)cc1Cl
C=CC(=O)N1CCC(C(=O)NC(C)C2=NNC(CC)=N2)(C2=CC=CC=C2)CC1,4.24,train,C=CC(=O)N1CCC(C(=O)NC(C)c2n[nH]c(CC)n2)(c2ccccc2)CC1
C=CC(=O)NCC1=CC=CC=C1C(=O)NCC1=CC(C2CC2)=NN1C,3.27,train,C=CC(=O)NCc1ccccc1C(=O)NCc1cc(C2CC2)nn1C
C=CC(=O)N(C)CC(=O)N[C@@H]1CC[C@@H](C2=NC3=CC=CC=C3O2)CC1,2.23,train,C=CC(=O)N(C)CC(=O)N[C@H]1CC[C@H](c2nc3ccccc3o2)CC1
C=CC(=O)NC1=CC(NC(=O)C2=CC3=C(CCC(C)(C)C3)NC2=O)=CC=C1F,2.58,train,C=CC(=O)Nc1cc(NC(=O)c2cc3c([nH]c2=O)CCC(C)(C)C3)ccc1F
C=CC(=O)N1CCC(C(=O)NCC(C)(O)C2CCCC2)CC1,2.28,train,C=CC(=O)N1CCC(C(=O)NCC(C)(O)C2CCCC2)CC1
C=CC(=O)NC1=CN(C(C)C2=NN=C3CCCCCN32)N=C1,3.62,train,C=CC(=O)Nc1cnn(C(C)c2nnc3n2CCCCC3)c1
C=CC(=O)N1CCC[C@@H](C(=O)NCCC2=CN3N=CC(Cl)=C3N=C2)C1,3.15,train,C=CC(=O)N1CCC[C@@H](C(=O)NCCc2cnc3c(Cl)cnn3c2)C1
C=CC(=O)N1CC(C(=O)N(CCCC)CC2=NC3=CC=CC=C3C(=O)N2)C1,3.63,train,C=CC(=O)N1CC(C(=O)N(CCCC)Cc2nc3ccccc3c(=O)[nH]2)C1
C=CC(=O)N1CCC(C(=O)NC2=CN(C3=CN=C4C=CC=CC4=N3)N=C2)CC1,4.83,train,C=CC(=O)N1CCC(C(=O)Nc2cnn(-c3cnc4ccccc4n3)c2)CC1
C=CC(=O)N(C)CC(=O)NC1=CC=CC(Cl)=C1OC(C)C,4.18,train,C=CC(=O)N(C)CC(=O)Nc1cccc(Cl)c1OC(C)C
C=CC(=O)N1CCC(C(=O)NC2=CC(C3=NN=NN3CC)=CC=C2)C1,2.45,train,C=CC(=O)N1CCC(C(=O)Nc2cccc(-c3nnnn3CC)c2)C1
C=CC(=O)NC1=CC(NC(=O)C2=C(C)OC(C3CC3)=N2)=CC=C1F,4.35,train,C=CC(=O)Nc1cc(NC(=O)c2nc(C3CC3)oc2C)ccc1F
C=CC(=O)N1CCC(C(=O)N2CCCC(C)CC2)(C2=CC=CC=C2)CC1,5.82,train,C=CC(=O)N1CCC(C(=O)N2CCCC(C)CC2)(c2ccccc2)CC1
C=CC(=O)N1CC(C(=O)N(C)CCNS(=O)(=O)C2=CC=CC=C2[N+](=O)[O-])C1,3.27,train,C=CC(=O)N1CC(C(=O)N(C)CCNS(=O)(=O)c2ccccc2[N+](=O)[O-])C1
C=CC(=O)N(C)CC(=O)N1CCC(=CC2=CC=C(F)C(F)=C2)CC1,3.48,train,C=CC(=O)N(C)CC(=O)N1CCC(=Cc2ccc(F)c(F)c2)CC1
C=CC(=O)N(CC)CC(=O)N1CCCN(S(=O)(=O)C2=CC=C(Cl)S2)CC1,4.67,train,C=CC(=O)N(CC)CC(=O)N1CCCN(S(=O)(=O)c2ccc(Cl)s2)CC1
C=CC(=O)N(CCCN1CCOCC1)C1CCS(=O)(=O)C1,2.86,train,C=CC(=O)N(CCCN1CCOCC1)C1CCS(=O)(=O)C1
C=CC(=O)N1CCC(C(=O)NC2=NC3=C(CCCC3)O2)CC1,2.97,train,C=CC(=O)N1CCC(C(=O)Nc2nc3c(o2)CCCC3)CC1
C=CC(=O)NC(C1=CC=CC(S(C)(=O)=O)=C1)C1=CC=C(C)C=C1C,4.33,train,C=CC(=O)NC(c1cccc(S(C)(=O)=O)c1)c1ccc(C)cc1C
C=CC(=O)N(C)CC(=O)NC1=CC(N2CCC3(CCC3)C2)=C(Cl)C=N1,4.87,train,C=CC(=O)N(C)CC(=O)Nc1cc(N2CCC3(CCC3)C2)c(Cl)cn1
"C=CC(=O)N(C)CC(=O)N[C@H]1CCN(C(C)C)[C@@H]1C1=CC=C(Cl)C(F)=C1 |&1:10,17|",4.2,train,C=CC(=O)N(C)CC(=O)N[C@H]1CCN(C(C)C)[C@@H]1c1ccc(Cl)c(F)c1
C=CC(=O)N1CCCC(C(=O)N[C@H](C)C2=COC3=C(F)C=CC=C23)C1,4.65,train,C=CC(=O)N1CCCC(C(=O)N[C@H](C)c2coc3c(F)cccc23)C1
C=CC(=O)NC1=CC(NC2CCN(S(C)(=O)=O)CC2)=CC(F)=C1,3.85,train,C=CC(=O)Nc1cc(F)cc(NC2CCN(S(C)(=O)=O)CC2)c1
C=CC(=O)N(CC1=NC2=C(CC(C)CC2)S1)[C@@H](CC)CO,5.05,train,C=CC(=O)N(Cc1nc2c(s1)CC(C)CC2)[C@@H](CC)CO
C=CC(=O)NCC(=O)NCC1(C2=CC=CC(Cl)=C2F)CCCC1,4.88,train,C=CC(=O)NCC(=O)NCC1(c2cccc(Cl)c2F)CCCC1
C=CC(=O)NC1=CC(NC(=O)CC2=CC=C(O)C(OC)=C2)=CC=C1F,3.92,train,C=CC(=O)Nc1cc(NC(=O)Cc2ccc(O)c(OC)c2)ccc1F
C=CC(=O)NC1=CC=C(C(=O)NC2=CC3=C(OCCCO3)C(Cl)=C2)C=C1,4.34,train,C=CC(=O)Nc1ccc(C(=O)Nc2cc(Cl)c3c(c2)OCCCO3)cc1
C=CC(=O)N1CCC(C(=O)NCC2=CC3=C(C=C2OC)OCO3)C1,2.79,train,C=CC(=O)N1CCC(C(=O)NCc2cc3c(cc2OC)OCO3)C1
C=CC(=O)N(CC1=C(C)N=C(CC)O1)CC1=C(C)C2=CC=CC=C2S1,3.88,train,C=CC(=O)N(Cc1oc(CC)nc1C)Cc1sc2ccccc2c1C
C=CC(=O)NCCC(=O)N1CCN(C2=CC(Cl)=C(Cl)C(Cl)=C2)CC1,4.08,train,C=CC(=O)NCCC(=O)N1CCN(c2cc(Cl)c(Cl)c(Cl)c2)CC1
C=CC(=O)N(C)CC(=O)N1CC[C@@H](OC2=CC=CC(Cl)=C2)C1,3.53,train,C=CC(=O)N(C)CC(=O)N1CC[C@@H](Oc2cccc(Cl)c2)C1
"C=CC(=O)N[C@@H]1CN(C(=O)CN2N=NC(C3CC3)=N2)C[C@H]1CC(C)(C)C |&1:5,20|",4.25,train,C=CC(=O)N[C@@H]1CN(C(=O)Cn2nnc(C3CC3)n2)C[C@H]1CC(C)(C)C
C=CC(=O)NC1CCCOC1C1CCN(C(=O)CCCC2=C(C)C=CS2)CC1,5.01,train,C=CC(=O)NC1CCCOC1C1CCN(C(=O)CCCc2sccc2C)CC1
C=CC(=O)NCC1=CC=CC=C1C(=O)NC1(C2=NOC(C)=N2)CCCCC1,4.31,train,C=CC(=O)NCc1ccccc1C(=O)NC1(c2noc(C)n2)CCCCC1
C=CC(=O)NC1=CC=CC(C(=O)N2CCS(=N)(=O)C3=CC=CC=C32)=C1,3.98,train,C=CC(=O)Nc1cccc(C(=O)N2CCS(=N)(=O)c3ccccc32)c1
C=CC(=O)N1CCC(C(=O)NCC2=NN=C3C=CC(N(C)C)=NN32)CC1,2.28,train,C=CC(=O)N1CCC(C(=O)NCc2nnc3ccc(N(C)C)nn23)CC1
C=CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC1=CC=CC=N1,3.99,train,C=CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccn1
C=CC(=O)NC1=CC=C(O)C(C(=O)N(C)C(C)C(=O)NC(C)(C)C)=C1,4.21,train,C=CC(=O)Nc1ccc(O)c(C(=O)N(C)C(C)C(=O)NC(C)(C)C)c1
"C=CC(=O)NCC1=CC=C(C(=O)N2C[C@H](CO)[C@@H](C3=CSC=C3)C2)C=C1 |&1:14,17|",2.68,train,C=CC(=O)NCc1ccc(C(=O)N2C[C@H](CO)[C@@H](c3ccsc3)C2)cc1
C=CC(=O)N1CCCC(C(=O)NCC2=CC(=O)N=C(SC)N2)C1,1.77,train,C=CC(=O)N1CCCC(C(=O)NCc2cc(=O)nc(SC)[nH]2)C1
"C=CC(=O)N[C@H]1CN(C(=O)CC2=NOC3=CC=C(F)C=C32)C[C@@H]1C1CC1 |&1:5,22|",3.52,train,C=CC(=O)N[C@H]1CN(C(=O)Cc2noc3ccc(F)cc23)C[C@@H]1C1CC1
C=CC(=O)N1CCN(C(=O)C2=CC=C(N3CCCNS3(=O)=O)C=C2)[C@@H](C)C1,1.96,train,C=CC(=O)N1CCN(C(=O)c2ccc(N3CCCNS3(=O)=O)cc2)[C@@H](C)C1
C=CC(=O)NCC1=CC=C(C(=O)N(C2=CC(C)=CC=C2C)C2CCOCC2)C=C1,4.29,train,C=CC(=O)NCc1ccc(C(=O)N(c2cc(C)ccc2C)C2CCOCC2)cc1
C=CC(=O)N1CCS(=O)(=NS(=O)(=O)C2=CC=C(C)C=C2)CC1,3.71,train,C=CC(=O)N1CCS(=O)(=NS(=O)(=O)c2ccc(C)cc2)CC1
C=CC(=O)N(C)C(C)C1=CC=CC=C1N1CCCS1(=O)=O,4.5,train,C=CC(=O)N(C)C(C)c1ccccc1N1CCCS1(=O)=O
C=CC(=O)N1CCCC(C(=O)NC2=CC=C3OCC(=O)NC3=N2)C1,2.23,train,C=CC(=O)N1CCCC(C(=O)Nc2ccc3c(n2)NC(=O)CO3)C1
C=CC(=O)N1CC(C(=O)N2CCN(S(=O)(=O)C3=CC=C(C(N)=O)O3)CC2)C1,1.8,train,C=CC(=O)N1CC(C(=O)N2CCN(S(=O)(=O)c3ccc(C(N)=O)o3)CC2)C1
"C=CC(=O)N1CCCC(C(=O)N[C@H]2CCC(=O)N[C@@H]2C2CC2)C1 |&1:12,18|",1.7,train,C=CC(=O)N1CCCC(C(=O)N[C@H]2CCC(=O)N[C@@H]2C2CC2)C1
C=CC(=O)N(CC)CC(=O)NC1=CC=C(C)C(OC2=CC=NC(C(=O)NC)=C2)=C1,4.84,train,C=CC(=O)N(CC)CC(=O)Nc1ccc(C)c(Oc2ccnc(C(=O)NC)c2)c1
C=CC(=O)N(C)C1=CC=C(C(=O)NC2=NC3=CC(C(N)=O)=CC=C3N2)C=C1,2.44,train,C=CC(=O)N(C)c1ccc(C(=O)Nc2nc3cc(C(N)=O)ccc3[nH]2)cc1
C=CC(=O)NCC(=O)N1CCC2(CC1)OCCC1=C2SC(Cl)=C1,3.5,train,C=CC(=O)NCC(=O)N1CCC2(CC1)OCCc1cc(Cl)sc12
C=CC(=O)N(C)CC(=O)N1CCN(CC2=NOC(C3=CC=CS3)=N2)CC1,2.88,train,C=CC(=O)N(C)CC(=O)N1CCN(Cc2noc(-c3cccs3)n2)CC1
C=CC(=O)N(C)C1=CC=C(C(=O)N[C@@H]2CCCN(S(=O)(=O)C3CC3)C2)C=C1,3.04,train,C=CC(=O)N(C)c1ccc(C(=O)N[C@@H]2CCCN(S(=O)(=O)C3CC3)C2)cc1
C=CC(=O)NC1=CC=C(F)C(S(=O)(=O)NC(C)(C)C)=C1,4.34,train,C=CC(=O)Nc1ccc(F)c(S(=O)(=O)NC(C)(C)C)c1
C=CC(=O)N(CC1=CC=CC=C1OCC)CC1(O)CCCC1,5.09,train,C=CC(=O)N(Cc1ccccc1OCC)CC1(O)CCCC1
C=CC(=O)N1CCCC(C(=O)N2CCN(C3=NC(Br)=NN3)CC2)C1,2.57,train,C=CC(=O)N1CCCC(C(=O)N2CCN(c3nc(Br)n[nH]3)CC2)C1
C=CC(=O)N(C)CC(=O)NCCN1C(=O)NC2(CCCC2)C1=O,2.25,train,C=CC(=O)N(C)CC(=O)NCCN1C(=O)NC2(CCCC2)C1=O
C=CC(=O)N(CC1=CC(Br)=CC=C1F)C1CCC2(CC1)OCCO2,5.28,train,C=CC(=O)N(Cc1cc(Br)ccc1F)C1CCC2(CC1)OCCO2
C=CC(=O)NC1=CC=CC=C1N1CCN(C(=O)OCC(C)C)CC1,5.28,train,C=CC(=O)Nc1ccccc1N1CCN(C(=O)OCC(C)C)CC1
C=CC(=O)N(C)CC(=O)NC1=CC=C(N2CCCCC2)C=C1C(N)=O,3.01,train,C=CC(=O)N(C)CC(=O)Nc1ccc(N2CCCCC2)cc1C(N)=O
C=CC(=O)N(C)CC(=O)NC1=CC=CC=C1N1CC2CCC1C2,5.01,train,C=CC(=O)N(C)CC(=O)Nc1ccccc1N1CC2CCC1C2
C=CC(=O)NC1=CC(C(=O)NCC2(CC)OCCC3=CC=CC=C32)=CC=C1,5.26,train,C=CC(=O)Nc1cccc(C(=O)NCC2(CC)OCCc3ccccc32)c1
C=CC(=O)N(CC1=CC=C(CS(C)(=O)=O)C=C1)CC1=CN(C)N=C1,2.77,train,C=CC(=O)N(Cc1ccc(CS(C)(=O)=O)cc1)Cc1cnn(C)c1
C=CC(=O)N1CC(C(=O)NC2=C(C(C)C)N(C3=CC=CC(Cl)=C3)N=C2)C1,3.58,train,C=CC(=O)N1CC(C(=O)Nc2cnn(-c3cccc(Cl)c3)c2C(C)C)C1
C=CC(=O)NCCC(=O)N1CCN(C2=C(C#N)C=NC3=CC=CC=C32)CC1,3.83,train,C=CC(=O)NCCC(=O)N1CCN(c2c(C#N)cnc3ccccc23)CC1
C=CC(=O)N1CCCC(C(=O)N2CCCC(C3=C(C(=O)OC)N=CO3)C2)C1,2.7,train,C=CC(=O)N1CCCC(C(=O)N2CCCC(c3ocnc3C(=O)OC)C2)C1
C=CC(=O)N1CCC(CC(=O)N2CCC(N(C)C)CC2)CC1,2.48,train,C=CC(=O)N1CCC(CC(=O)N2CCC(N(C)C)CC2)CC1
C=CC(=O)NC1=CC(NC(=O)CC2=CNC3=CC(F)=CC=C23)=CC=C1F,4.01,train,C=CC(=O)Nc1cc(NC(=O)Cc2c[nH]c3cc(F)ccc23)ccc1F
C=CC(=O)NC1=CC(CC(=O)NCC2=NN=C(S)N2CC)=CC=C1,2.61,train,C=CC(=O)Nc1cccc(CC(=O)NCc2nnc(S)n2CC)c1
C=CC(=O)N[C@@H]1CCCN(C(=O)CN2C=C(C3CCOC3)C=N2)C1,2.37,train,C=CC(=O)N[C@@H]1CCCN(C(=O)Cn2cc(C3CCOC3)cn2)C1
C=CC(=O)NCCC1=CC=C(OCC(=O)NC2=CC=C(C)C=C2)C=C1,4.35,train,C=CC(=O)NCCc1ccc(OCC(=O)Nc2ccc(C)cc2)cc1
C=CC(=O)N1CC2=CC=CC=C2CC1CNC(=O)C1=NOC(C2=CC=CC=C2)C1,4.63,train,C=CC(=O)N1Cc2ccccc2CC1CNC(=O)C1=NOC(c2ccccc2)C1
C=CC(=O)N1CCN(CC2=CSC(C(C)(C)C)=N2)CC1,4.28,train,C=CC(=O)N1CCN(Cc2csc(C(C)(C)C)n2)CC1
C=CC(=O)NCCC(=O)N1CCN(C(=O)C2=CSC=C2)CC1,2.55,train,C=CC(=O)NCCC(=O)N1CCN(C(=O)c2ccsc2)CC1
C=CC(=O)N1CCC(C(=O)N2CCC(N3C=C(C(=O)OC)N=N3)C2)CC1,1.85,train,C=CC(=O)N1CCC(C(=O)N2CCC(n3cc(C(=O)OC)nn3)C2)CC1
C=CC(=O)NC(C)C1=NC(C2=CC=C(Cl)C=C2)=C(C)S1,4.66,train,C=CC(=O)NC(C)c1nc(-c2ccc(Cl)cc2)c(C)s1
C=CC(=O)N1CCC(C(=O)NC2=C(C3=CC=CC=C3)N=C3C=CC=CN32)CC1,3.07,train,C=CC(=O)N1CCC(C(=O)Nc2c(-c3ccccc3)nc3ccccn23)CC1
C=CC(=O)N1CCC(C(=O)N2CCC3=C(C2)N=CN3C2=CC=CC=C2)CC1,2.92,train,C=CC(=O)N1CCC(C(=O)N2CCc3c(ncn3-c3ccccc3)C2)CC1
C=CCC1=CC=C(OCCOC2=CC=C(C=O)C=C2)C(OC)=C1,3.97,train,C=CCc1ccc(OCCOc2ccc(C=O)cc2)c(OC)c1
C=CC(=O)N1CC2(CCC(CNC(=O)C(C)OC3=CC=C(C)C=C3C)O2)C1,4.52,train,C=CC(=O)N1CC2(CCC(CNC(=O)C(C)Oc3ccc(C)cc3C)O2)C1
C=CC(=O)NCC(NC(=O)C1=CC=C2C(=O)NCC2=C1)C1=CC=C2C=CC=CC2=C1,3.95,train,C=CC(=O)NCC(NC(=O)c1ccc2c(c1)CNC2=O)c1ccc2ccccc2c1
C=CC(=O)NCC1=CC=C(C(=O)NCC2CCCC23CCOCC3)C=C1,3.69,train,C=CC(=O)NCc1ccc(C(=O)NCC2CCCC23CCOCC3)cc1
C=CC(=O)N(CC1=CC=NN1CC1CCC1)C1=CC(CO)=CC=C1,4.81,train,C=CC(=O)N(Cc1ccnn1CC1CCC1)c1cccc(CO)c1
C=CC(=O)N(CC1=NN(C)C=C1)C1CCN(C(=O)C2=CC=CC=C2F)CC1,3.58,train,C=CC(=O)N(Cc1ccn(C)n1)C1CCN(C(=O)c2ccccc2F)CC1
"C=CC(=O)N1CC(C(=O)N[C@H]2COC[C@H]2OC2=CN(C3=CC=CC=C3)N=C2)C1 |&1:10,14|",3.25,train,C=CC(=O)N1CC(C(=O)N[C@H]2COC[C@H]2Oc2cnn(-c3ccccc3)c2)C1
C=CC(=O)NC1=CC=C(C(=O)N2CCS(=O)CC2C2=CN(C)N=C2)C=C1,2.02,train,C=CC(=O)Nc1ccc(C(=O)N2CCS(=O)CC2c2cnn(C)c2)cc1
C=CC(=O)N1CCN(C(=O)C2=NC(N3CCOCC3)=NC=C2Cl)[C@@H](C)C1,2.96,train,C=CC(=O)N1CCN(C(=O)c2nc(N3CCOCC3)ncc2Cl)[C@@H](C)C1
C=CC(=O)NC(C)(C)CC(C)(NCCC1=C(C)N(C)N=C1)C1=NN=NN1C1CCCC1,4.64,train,C=CC(=O)NC(C)(C)CC(C)(NCCc1cnn(C)c1C)c1nnnn1C1CCCC1
CN1C=C(CCOC2=CC=C(Br)C=C2C=O)C=N1,4.07,train,Cn1cc(CCOc2ccc(Br)cc2C=O)cn1
O=CC1=C(Cl)N=C(OC2=CC=CC=C2)N1C1=CC=CC=C1,5.04,train,O=Cc1c(Cl)nc(Oc2ccccc2)n1-c1ccccc1
O=CC1=CC=C(COC2=CC=C(Cl)C=C2[N+](=O)[O-])O1,2.58,train,O=Cc1ccc(COc2ccc(Cl)cc2[N+](=O)[O-])o1
O=CC1=C(C2=CC=CS2)N=C(N2CCCCC2)S1,4.7,train,O=Cc1sc(N2CCCCC2)nc1-c1cccs1
CC1=CC=CN2C(=O)C(C=O)=C(SC3=NC=CC=N3)N=C12,3.25,train,Cc1cccn2c(=O)c(C=O)c(Sc3ncccn3)nc12
NC1=C(C=O)C(=O)NC(=O)N1C1=CC=C(Cl)C=C1,1.69,train,Nc1c(C=O)c(=O)[nH]c(=O)n1-c1ccc(Cl)cc1
O=CC1=CN=C(N2CC(C3=NC4=CC=CC=C4N3)C2)N=C1,2.68,train,O=Cc1cnc(N2CC(c3nc4ccccc4[nH]3)C2)nc1
COC1=CC=C(C=O)C=C1CN1N=CC(Cl)=C(Cl)C1=O,4.2,train,COc1ccc(C=O)cc1Cn1ncc(Cl)c(Cl)c1=O
CC1CN(C(=O)C2=CSC(C=O)=C2)CC(C)O1,1.68,train,CC1CN(C(=O)c2csc(C=O)c2)CC(C)O1
CCOC(=O)C1=CC=CC2=NC(C=O)=C([N+](=O)[O-])N12,3.37,train,CCOC(=O)c1cccc2nc(C=O)c([N+](=O)[O-])n12
O=CC1=C(OC2=CC=C3OCOC3=C2)N=C2C=CC=CN2C1=O,3.34,train,O=Cc1c(Oc2ccc3c(c2)OCO3)nc2ccccn2c1=O
CC(C)C1=NN(C(C)(C)C)C(O)=C1C=O,4.12,train,CC(C)c1nn(C(C)(C)C)c(O)c1C=O
O=CC1=CC(F)=C(OCC2=CN(C3=CC=C(Cl)C=C3)N=N2)C(F)=C1,3.49,train,O=Cc1cc(F)c(OCc2cn(-c3ccc(Cl)cc3)nn2)c(F)c1
CC1=CC(C)=NN1CC(C)CNC(=O)COC1=CC=CC=C1C=O,4.82,train,Cc1cc(C)n(CC(C)CNC(=O)COc2ccccc2C=O)n1
O=CC1=CC=C(C2=CC=C(S(=O)(=O)NC3=CC=CC=C3)C=C2)O1,4.87,train,O=Cc1ccc(-c2ccc(S(=O)(=O)Nc3ccccc3)cc2)o1
O=CC1=CC=C(CC(=O)NCCCCC2=CC=C(Cl)S2)N1,5.2,train,O=Cc1ccc(CC(=O)NCCCCc2ccc(Cl)s2)[nH]1
O=CC1=CC=C(OCC(=O)NC2CCCC3=CC=CC=C32)C=C1,4.67,train,O=Cc1ccc(OCC(=O)NC2CCCc3ccccc32)cc1
O=CC1=NN(C2CCCCO2)N=C1Br,3.29,train,O=Cc1nn(C2CCCCO2)nc1Br
O=CC1=CC=C(C(=O)C=CC2=CC=C(Cl)C=C2)O1,3.87,train,O=Cc1ccc(C(=O)C=Cc2ccc(Cl)cc2)o1
CC1=C2OC3(C=CC2=CC(C=O)=C1)OC1=CC=CC=C1C(=O)N3C,5.1,train,Cc1cc(C=O)cc2c1OC1(C=C2)Oc2ccccc2C(=O)N1C
CC1=CC=CC=C1NC1=NC(Cl)=C(C=O)S1,4.56,train,Cc1ccccc1Nc1nc(Cl)c(C=O)s1
CC1=CC=CC=C1C1CN(C2=CC=C(C=O)C=N2)CCO1,3.79,train,Cc1ccccc1C1CN(c2ccc(C=O)cn2)CCO1
O=CC1=C(Cl)N(C2=CC=CC=C2)C(=NS(=O)(=O)C2=CC=C(F)C=C2)S1,3.53,train,O=Cc1sc(=NS(=O)(=O)c2ccc(F)cc2)n(-c2ccccc2)c1Cl
COC1=CC(C=O)=CC=C1OCC(=O)NC1CCCC2=CC=CC=C21,4.91,train,COc1cc(C=O)ccc1OCC(=O)NC1CCCc2ccccc21
COC1=CN=CC(CNC(=O)CCOC2=CC=C(C=O)C=C2OC)=C1,3.01,train,COc1cncc(CNC(=O)CCOc2ccc(C=O)cc2OC)c1
O=CC1=CC=CC=C1S(=O)(=O)N1CCCCC1CCN1C=CN=N1,4.53,train,O=Cc1ccccc1S(=O)(=O)N1CCCCC1CCn1ccnn1
CC1CC(C)CN(CC(C)NC(=O)C2=CC(Br)=C(C=O)N2C)C1,4.55,train,CC1CC(C)CN(CC(C)NC(=O)c2cc(Br)c(C=O)n2C)C1
CCC(CC)C1=NN=C(NC(=O)C2=C(C)NC(C=O)=C2)S1,3.81,train,CCC(CC)c1nnc(NC(=O)c2cc(C=O)[nH]c2C)s1
O=CC1=CC(Cl)=CN=C1SC1=CC=NC=N1,3.66,train,O=Cc1cc(Cl)cnc1Sc1ccncn1
CN1C=C(C=O)C=C1C(=O)NC(CN1C=CN=C1)C1=CC=CC=C1,3.1,train,Cn1cc(C=O)cc1C(=O)NC(Cn1ccnc1)c1ccccc1
CC1=CC=C2C=C(C=O)C(N3CCCCC3)=NC2=C1,4.79,train,Cc1ccc2cc(C=O)c(N3CCCCC3)nc2c1
CCOC(=O)C1=C(NC2=CC=CC=C2)SC(C=O)=C1Cl,4.53,train,CCOC(=O)c1c(Nc2ccccc2)sc(C=O)c1Cl
CC1=NN(C2=CC=CC=C2)C(SC2=CC=C(Cl)C=C2)=C1C=O,4.98,train,Cc1nn(-c2ccccc2)c(Sc2ccc(Cl)cc2)c1C=O
CC1(CN2C=C(C3=CN=CC(C=O)=C3)N=N2)COC1,1.82,train,CC1(Cn2cc(-c3cncc(C=O)c3)nn2)COC1
CN(C(=O)C1=CC(C=O)=CC=C1F)C(C1=CC=CC=C1)C1=NN=CN1,3.62,train,CN(C(=O)c1cc(C=O)ccc1F)C(c1ccccc1)c1nnc[nH]1
COC1=CC=C2N=C(O)C(C=O)=CC2=C1,1.67,train,COc1ccc2nc(O)c(C=O)cc2c1
O=CC1=CSC(COC2=CC=C(Cl)C=C2)=N1,2.86,train,O=Cc1csc(COc2ccc(Cl)cc2)n1
O=CC1=CC=CC=C1OCCOC1=CC=C(Cl)C2=CC=CN=C12,4.58,train,O=Cc1ccccc1OCCOc1ccc(Cl)c2cccnc12
CC1=CC(C=O)=C(C)N1C1=CC=C(F)C(F)=C1F,4.61,train,Cc1cc(C=O)c(C)n1-c1ccc(F)c(F)c1F
COC1=CC(C=O)=CC=C1OCC1=NC=C(C)C(OC)=C1C,4.47,train,COc1cc(C=O)ccc1OCc1ncc(C)c(OC)c1C
CC1=CC=CN2C(=O)C(C=O)=C(NCC3=CC=CC=C3)N=C12,3.86,train,Cc1cccn2c(=O)c(C=O)c(NCc3ccccc3)nc12
O=CC1=NC2=CC=CC=C2N1CC1=CC=C2C=CC=CC2=C1,5.16,train,O=Cc1nc2ccccc2n1Cc1ccc2ccccc2c1
O=CC1=CC=C(OCCCCN2CCCCC2)C=C1,3.52,train,O=Cc1ccc(OCCCCN2CCCCC2)cc1
CC1=CC=CC2=CC(C=O)=C(OC3=CC=C(F)C=C3)N=C12,4.57,train,Cc1cccc2cc(C=O)c(Oc3ccc(F)cc3)nc12
CC(C)(C)C1=CN=NN1C1=CC=C(C=CC2=CC=C(C=O)C=C2)C=C1,3.91,train,CC(C)(C)c1cnnn1-c1ccc(C=Cc2ccc(C=O)cc2)cc1
O=CC1=CN=C(N2CC3(CCC3)C2C2=CC=C(F)C=C2)N=C1,4.41,train,O=Cc1cnc(N2CC3(CCC3)C2c2ccc(F)cc2)nc1
COC1=CC=C(OCC(=O)NCC2=CC=CS2)C(C=O)=C1,3.88,train,COc1ccc(OCC(=O)NCc2cccs2)c(C=O)c1
CC1(CC2=CC=C(Cl)S2)CCCN1C(=O)C1=CN=CC(C=O)=C1,5.51,train,CC1(Cc2ccc(Cl)s2)CCCN1C(=O)c1cncc(C=O)c1
O=CC1=C(C2=CC=CC=C2)C(C2=CC=CC=C2)=C(N2CCOCC2)S1,4.95,train,O=Cc1sc(N2CCOCC2)c(-c2ccccc2)c1-c1ccccc1
O=CC1=CC=C(N2CCN(C3=NC=NC4=C3C=NN4)CC2)S1,1.85,train,O=Cc1ccc(N2CCN(c3ncnc4[nH]ncc34)CC2)s1
